075477,フクシマケン,フタバグン,ナミエマチ,福島県,双葉郡,浪江町,FUTABA GUN,NAMIE MACHI
075485,フクシマケン,フタバグン,カツラオムラ,福島県,双葉郡,葛尾村,FUTABA GUN,KATSURAO MURA
075612,フクシマケン,ソウマグン,シンチマチ,福島県,相馬郡,新地町,SOMA GUN,SHINCHI MACHI
075647,フクシマケン,ソウマグン,イイタテムラ,福島県,相馬郡,飯舘村,SOMA GUN,IITATE MURA
080004,イバラキケン,"",,茨城県,"",,"",
082015,イバラキケン,"",ミトシ,茨城県,"",水戸市,"",MITO SHI
082023,イバラキケン,"",ヒタチシ,茨城県,"",日立市,"",HITACHI SHI
082031,イバラキケン,"",ツチウラシ,茨城県,"",土浦市,"",TSUCHIURA SHI
082040,イバラキケン,"",コガシ,茨城県,"",古河市,"",KOGA SHI
082058,イバラキケン,"",イシオカシ,茨城県,"",石岡市,"",ISHIOKA SHI
082074,イバラキケン,"",ユウキシ,茨城県,"",結城市,"",YUKI SHI
082082,イバラキケン,"",リュウガサキシ,茨城県,"",龍ケ崎市,"",RYUGASAKI SHI
082104,イバラキケン,"",シモツマシ,茨城県,"",下妻市,"",SHIMOTSUMA SHI
082112,イバラキケン,"",ジョウソウシ,茨城県,"",常総市,"",JOSO SHI
082121,イバラキケン,"",ヒタチオオタシ,茨城県,"",常陸太田市,"",HITACHIOTA SHI
082147,イバラキケン,"",タカハギシ,茨城県,"",高萩市,"",TAKAHAGI SHI
082155,イバラキケン,"",キタイバラキシ,茨城県,"",北茨城市,"",KITAIBARAKI SHI
082163,イバラキケン,"",カサマシ,茨城県,"",笠間市,"",KASAMA SHI
082171,イバラキケン,"",トリデシ,茨城県,"",取手市,"",TORIDE SHI
082198,イバラキケン,"",ウシクシ,茨城県,"",牛久市,"",USHIKU SHI
082201,イバラキケン,"",ツクバシ,茨城県,"",つくば市,"",TSUKUBA SHI
082210,イバラキケン,"",ヒタチナカシ,茨城県,"",ひたちなか市,"",HITACHINAKA SHI
082228,イバラキケン,"",カシマシ,茨城県,"",鹿嶋市,"",KASHIMA SHI
082236,イバラキケン,"",イタコシ,茨城県,"",潮来市,"",ITAKO SHI
082244,イバラキケン,"",モリヤシ,茨城県,"",守谷市,"",MORIYA SHI
082252,イバラキケン,"",ヒタチオオミヤシ,茨城県,"",常陸大宮市,"",HITACHIOMIYA SHI
082261,イバラキケン,"",ナカシ,茨城県,"",那珂市,"",NAKA SHI
082279,イバラキケン,"",チクセイシ,茨城県,"",筑西市,"",CHIKUSEI SHI
082287,イバラキケン,"",バンドウシ,茨城県,"",坂東市,"",BANDO SHI
082295,イバラキケン,"",イナシキシ,茨城県,"",稲敷市,"",INASHIKI SHI
082309,イバラキケン,"",カスミガウラシ,茨城県,"",かすみがうら市,"",KASUMIGAURA SHI
082317,イバラキケン,"",サクラガワシ,茨城県,"",桜川市,"",SAKURAGAWA SHI
082325,イバラキケン,"",カミスシ,茨城県,"",神栖市,"",KAMISU SHI
082333,イバラキケン,"",ナメガタシ,茨城県,"",行方市,"",NAMEGATA SHI
082341,イバラキケン,"",ホコタシ,茨城県,"",鉾田市,"",HOKOTA SHI
082350,イバラキケン,"",ツクバミライシ,茨城県,"",つくばみらい市,"",TSUKUBAMIRAI SHI
082368,イバラキケン,"",オミタマシ,茨城県,"",小美玉市,"",OMITAMA SHI
083020,イバラキケン,ヒガシイバラキグン,イバラキマチ,茨城県,東茨城郡,茨城町,HIGASHIIBARAKI GUN,IBARAKI MACHI
083097,イバラキケン,ヒガシイバラキグン,オオアライマチ,茨城県,東茨城郡,大洗町,HIGASHIIBARAKI GUN,OARAI MACHI
083101,イバラキケン,ヒガシイバラキグン,シロサトマチ,茨城県,東茨城郡,城里町,HIGASHIIBARAKI GUN,SHIROSATO MACHI
083411,イバラキケン,ナカグン,トウカイムラ,茨城県,那珂郡,東海村,NAKA GUN,TOKAI MURA
083640,イバラキケン,クジグン,ダイゴマチ,茨城県,久慈郡,大子町,KUJI GUN,DAIGO MACHI
084425,イバラキケン,イナシキグン,ミホムラ,茨城県,稲敷郡,美浦村,INASHIKI GUN,MIHO MURA
084433,イバラキケン,イナシキグン,アミマチ,茨城県,稲敷郡,阿見町,INASHIKI GUN,AMI MACHI
084476,イバラキケン,イナシキグン,カワチマチ,茨城県,稲敷郡,河内町,INASHIKI GUN,KAWACHI MACHI
085219,イバラキケン,ユウキグン,ヤチヨマチ,茨城県,結城郡,八千代町,YUKI GUN,YACHIYO MACHI
085421,イバラキケン,サシマグン,ゴカマチ,茨城県,猿島郡,五霞町,SASHIMA GUN,GOKA MACHI
085464,イバラキケン,サシマグン,サカイマチ,茨城県,猿島郡,境町,SASHIMA GUN,SAKAI MACHI
085642,イバラキケン,キタソウマグン,トネマチ,茨城県,北相馬郡,利根町,KITASOMA GUN,TONE MACHI
090000,トチギケン,"",,栃木県,"",,"",
092011,トチギケン,"",ウツノミヤシ,栃木県,"",宇都宮市,"",UTSUNOMIYA SHI
092029,トチギケン,"",アシカガシ,栃木県,"",足利市,"",ASHIKAGA SHI
092037,トチギケン,"",トチギシ,栃木県,"",栃木市,"",TOCHIGI SHI
092045,トチギケン,"",サノシ,栃木県,"",佐野市,"",SANO SHI
092053,トチギケン,"",カヌマシ,栃木県,"",鹿沼市,"",KANUMA SHI
092061,トチギケン,"",ニッコウシ,栃木県,"",日光市,"",NIKKO SHI
092088,トチギケン,"",オヤマシ,栃木県,"",小山市,"",OYAMA SHI
092096,トチギケン,"",モオカシ,栃木県,"",真岡市,"",MOKA SHI
092100,トチギケン,"",オオタワラシ,栃木県,"",大田原市,"",OTAWARA SHI
092118,トチギケン,"",ヤイタシ,栃木県,"",矢板市,"",YAITA SHI
092134,トチギケン,"",ナスシオバラシ,栃木県,"",那須塩原市,"",NASUSHIOBARA SHI
092142,トチギケン,"",サクラシ,栃木県,"",さくら市,"",SAKURA SHI
092151,トチギケン,"",ナスカラスヤマシ,栃木県,"",那須烏山市,"",NASUKARASUYAMA SHI
092169,トチギケン,"",シモツケシ,栃木県,"",下野市,"",SHIMOTSUKE SHI
093017,トチギケン,カワチグン,カミノカワマチ,栃木県,河内郡,上三川町,KAWACHI GUN,KAMINOKAWA MACHI
093424,トチギケン,ハガグン,マシコマチ,栃木県,芳賀郡,益子町,HAGA GUN,MASHIKO MACHI
093432,トチギケン,ハガグン,モテギマチ,栃木県,芳賀郡,茂木町,HAGA GUN,MOTEGI MACHI
093441,トチギケン,ハガグン,イチカイマチ,栃木県,芳賀郡,市貝町,HAGA GUN,ICHIKAI MACHI
093459,トチギケン,ハガグン,ハガマチ,栃木県,芳賀郡,芳賀町,HAGA GUN,HAGA MACHI
093611,トチギケン,シモツガグン,ミブマチ,栃木県,下都賀郡,壬生町,SHIMOTSUGA GUN,MIBU MACHI
093645,トチギケン,シモツガグン,ノギマチ,栃木県,下都賀郡,野木町,SHIMOTSUGA GUN,NOGI MACHI
093840,トチギケン,シオヤグン,シオヤマチ,栃木県,塩谷郡,塩谷町,SHIOYA GUN,SHIOYA MACHI
093866,トチギケン,シオヤグン,タカネザワマチ,栃木県,塩谷郡,高根沢町,SHIOYA GUN,TAKANEZAWA MACHI
094072,トチギケン,ナスグン,ナスマチ,栃木県,那須郡,那須町,NASU GUN,NASU MACHI
094111,トチギケン,ナスグン,ナカガワマチ,栃木県,那須郡,那珂川町,NASU GUN,NAKAGAWA MACHI
100005,グンマケン,"",,群馬県,"",,"",
102016,グンマケン,"",マエバシシ,群馬県,"",前橋市,"",MAEBASHI SHI
102024,グンマケン,"",タカサキシ,群馬県,"",高崎市,"",TAKASAKI SHI
102032,グンマケン,"",キリュウシ,群馬県,"",桐生市,"",KIRYU SHI
102041,グンマケン,"",イセサキシ,群馬県,"",伊勢崎市,"",ISESAKI SHI
102059,グンマケン,"",オオタシ,群馬県,"",太田市,"",OTA SHI
102067,グンマケン,"",ヌマタシ,群馬県,"",沼田市,"",NUMATA SHI
102075,グンマケン,"",タテバヤシシ,群馬県,"",館林市,"",TATEBAYASHI SHI
102083,グンマケン,"",シブカワシ,群馬県,"",渋川市,"",SHIBUKAWA SHI
102091,グンマケン,"",フジオカシ,群馬県,"",藤岡市,"",FUJIOKA SHI
102105,グンマケン,"",トミオカシ,群馬県,"",富岡市,"",TOMIOKA SHI
102113,グンマケン,"",アンナカシ,群馬県,"",安中市,"",ANNAKA SHI
102121,グンマケン,"",ミドリシ,群馬県,"",みどり市,"",MIDORI SHI
103446,グンマケン,キタグンマグン,シントウムラ,群馬県,北群馬郡,榛東村,KITAGUMMA GUN,SHINTO MURA
103454,グンマケン,キタグンマグン,ヨシオカマチ,群馬県,北群馬郡,吉岡町,KITAGUMMA GUN,YOSHIOKA MACHI
103667,グンマケン,タノグン,ウエノムラ,群馬県,多野郡,上野村,TANO GUN,UENO MURA
103675,グンマケン,タノグン,カンナマチ,群馬県,多野郡,神流町,TANO GUN,KANNA MACHI
103829,グンマケン,カンラグン,シモニタマチ,群馬県,甘楽郡,下仁田町,KANRA GUN,SHIMONITA MACHI
103837,グンマケン,カンラグン,ナンモクムラ,群馬県,甘楽郡,南牧村,KANRA GUN,NAMMOKU MURA
103845,グンマケン,カンラグン,カンラマチ,群馬県,甘楽郡,甘楽町,KANRA GUN,KANRA MACHI
104213,グンマケン,アガツマグンナカノジョウマチ,ナカノジヨウマチ,群馬県,吾妻郡,中之条町,AGATSUMA GUN,NAKANOJO MACHI
104248,グンマケン,アガツマグン,ナガノハラマチ,群馬県,吾妻郡,長野原町,AGATSUMA GUN,NAGANOHARA MACHI
104256,グンマケン,アガツマグン,ツマゴイムラ,群馬県,吾妻郡,嬬恋村,AGATSUMA GUN,TSUMAGOI MURA
104264,グンマケン,アガツマグン,クサツマチ,群馬県,吾妻郡,草津町,AGATSUMA GUN,KUSATSU MACHI
104281,グンマケン,アガツマグン,タカヤマムラ,群馬県,吾妻郡,高山村,AGATSUMA GUN,TAKAYAMA MURA
104299,グンマケン,アガツマグン,ヒガシアガツママチ,群馬県,吾妻郡,東吾妻町,AGATSUMA GUN,HIGASHIAGATSUMA MACHI
104434,グンマケン,トネグン,カタシナムラ,群馬県,利根郡,片品村,TONE GUN,KATASHINA MURA
104442,グンマケン,トネグン,カワバムラ,群馬県,利根郡,川場村,TONE GUN,KAWABA MURA
104485,グンマケン,トネグン,ショウワムラ,群馬県,利根郡,昭和村,TONE GUN,SHOWA MURA
104493,グンマケン,トネグン,ミナカミマチ,群馬県,利根郡,みなかみ町,TONE GUN,MINAKAMI MACHI
104647,グンマケン,サワグン,タマムラマチ,群馬県,佐波郡,玉村町,SAWA GUN,TAMAMURA MACHI
105210,グンマケン,オウラグン,イタクラマチ,群馬県,邑楽郡,板倉町,ORA GUN,ITAKURA MACHI
105228,グンマケン,オウラグン,メイワマチ,群馬県,邑楽郡,明和町,ORA GUN,MEIWA MACHI
105236,グンマケン,オウラグン,チヨダマチ,群馬県,邑楽郡,千代田町,ORA GUN,CHIYODA MACHI
105244,グンマケン,オウラグン,オオイズミマチ,群馬県,邑楽郡,大泉町,ORA GUN,OIZUMI MACHI
105252,グンマケン,オウラグン,オウラマチ,群馬県,邑楽郡,邑楽町,ORA GUN,ORA MACHI
110001,サイタマケン,"",,埼玉県,"",,"",
111007,サイタマケン,"",サイタマシ,埼玉県,"",さいたま市,"",SAITAMA SHI
111015,サイタマケン,サイタマシ,ニシク,埼玉県,さいたま市,西区,SAITAMA SHI,NISHI KU
111023,サイタマケン,サイタマシ,キタク,埼玉県,さいたま市,北区,SAITAMA SHI,KITA KU
111031,サイタマケン,サイタマシ,オオミヤク,埼玉県,さいたま市,大宮区,SAITAMA SHI,OMIYA KU
111040,サイタマケン,サイタマシ,ミヌマク,埼玉県,さいたま市,見沼区,SAITAMA SHI,MINUMA KU
111058,サイタマケン,サイタマシ,チュウオウク,埼玉県,さいたま市,中央区,SAITAMA SHI,CHUO KU
111066,サイタマケン,サイタマシ,サクラク,埼玉県,さいたま市,桜区,SAITAMA SHI,SAKURA KU
111074,サイタマケン,サイタマシ,ウラワク,埼玉県,さいたま市,浦和区,SAITAMA SHI,URAWA KU
111082,サイタマケン,サイタマシ,ミナミク,埼玉県,さいたま市,南区,SAITAMA SHI,MINAMI KU
111091,サイタマケン,サイタマシ,ミドリク,埼玉県,さいたま市,緑区,SAITAMA SHI,MIDORI KU
111104,サイタマケン,サイタマシ,イワツキク,埼玉県,さいたま市,岩槻区,SAITAMA SHI,IWATSUKI KU
112011,サイタマケン,"",カワゴエシ,埼玉県,"",川越市,"",KAWAGOE SHI
112020,サイタマケン,"",クマガヤシ,埼玉県,"",熊谷市,"",KUMAGAYA SHI
112038,サイタマケン,"",カワグチシ,埼玉県,"",川口市,"",KAWAGUCHI SHI
112062,サイタマケン,ギョウダシ,ギヨウダシ,埼玉県,"",行田市,"",GYODA SHI
112071,サイタマケン,"",チチブシ,埼玉県,"",秩父市,"",CHICHIBU SHI
112089,サイタマケン,"",トコロザワシ,埼玉県,"",所沢市,"",TOKOROZAWA SHI
112097,サイタマケン,"",ハンノウシ,埼玉県,"",飯能市,"",HANNO SHI
112101,サイタマケン,"",カゾシ,埼玉県,"",加須市,"",KAZO SHI
112119,サイタマケン,ホンジョウシ,ホンジヨウシ,埼玉県,"",本庄市,"",HONJO SHI
112127,サイタマケン,"",ヒガシマツヤマシ,埼玉県,"",東松山市,"",HIGASHIMATSUYAMA SHI
112143,サイタマケン,"",カスカベシ,埼玉県,"",春日部市,"",KASUKABE SHI
112151,サイタマケン,"",サヤマシ,埼玉県,"",狭山市,"",SAYAMA SHI
112160,サイタマケン,ハニュウシ,ハニユウシ,埼玉県,"",羽生市,"",HANYU SHI
112178,サイタマケン,"",コウノスシ,埼玉県,"",鴻巣市,"",KONOSU SHI
112186,サイタマケン,"",フカヤシ,埼玉県,"",深谷市,"",FUKAYA SHI
112194,サイタマケン,"",アゲオシ,埼玉県,"",上尾市,"",AGEO SHI
112216,サイタマケン,"",ソウカシ,埼玉県,"",草加市,"",SOKA SHI
112224,サイタマケン,"",コシガヤシ,埼玉県,"",越谷市,"",KOSHIGAYA SHI
112232,サイタマケン,"",ワラビシ,埼玉県,"",蕨市,"",WARABI SHI
112241,サイタマケン,"",トダシ,埼玉県,"",戸田市,"",TODA SHI
112259,サイタマケン,"",イルマシ,埼玉県,"",入間市,"",IRUMA SHI
112275,サイタマケン,"",アサカシ,埼玉県,"",朝霞市,"",ASAKA SHI
112283,サイタマケン,"",シキシ,埼玉県,"",志木市,"",SHIKI SHI
112291,サイタマケン,"",ワコウシ,埼玉県,"",和光市,"",WAKO SHI
112305,サイタマケン,"",ニイザシ,埼玉県,"",新座市,"",NIIZA SHI
112313,サイタマケン,"",オケガワシ,埼玉県,"",桶川市,"",OKEGAWA SHI
112321,サイタマケン,"",クキシ,埼玉県,"",久喜市,"",KUKI SHI
112330,サイタマケン,"",キタモトシ,埼玉県,"",北本市,"",KITAMOTO SHI
112348,サイタマケン,"",ヤシオシ,埼玉県,"",八潮市,"",YASHIO SHI
112356,サイタマケン,"",フジミシ,埼玉県,"",富士見市,"",FUJIMI SHI
112372,サイタマケン,"",ミサトシ,埼玉県,"",三郷市,"",MISATO SHI
112381,サイタマケン,"",ハスダシ,埼玉県,"",蓮田市,"",HASUDA SHI
112399,サイタマケン,"",サカドシ,埼玉県,"",坂戸市,"",SAKADO SHI
112402,サイタマケン,"",サッテシ,埼玉県,"",幸手市,"",SATTE SHI
112411,サイタマケン,"",ツルガシマシ,埼玉県,"",鶴ヶ島市,"",TSURUGASHIMA SHI
112429,サイタマケン,"",ヒダカシ,埼玉県,"",日高市,"",HIDAKA SHI
112437,サイタマケン,"",ヨシカワシ,埼玉県,"",吉川市,"",YOSHIKAWA SHI
112453,サイタマケン,"",フジミノシ,埼玉県,"",ふじみ野市,"",FUJIMINO SHI
112461,サイタマケン,"",シラオカシ,埼玉県,"",白岡市,"",SHIRAOKA SHI
113018,サイタマケン,キタアダチグン,イナマチ,埼玉県,北足立郡,伊奈町,KITAADACHI GUN,INA MACHI
113247,サイタマケン,イルマグン,ミヨシマチ,埼玉県,入間郡,三芳町,IRUMA GUN,MIYOSHI MACHI
113263,サイタマケン,イルマグン,モロヤママチ,埼玉県,入間郡,毛呂山町,IRUMA GUN,MOROYAMA MACHI
113271,サイタマケン,イルマグン,オゴセマチ,埼玉県,入間郡,越生町,IRUMA GUN,OGOSE MACHI
113417,サイタマケン,ヒキグン,ナメガワマチ,埼玉県,比企郡,滑川町,HIKI GUN,NAMEGAWA MACHI
113425,サイタマケン,ヒキグン,ランザンマチ,埼玉県,比企郡,嵐山町,HIKI GUN,RANZAN MACHI
113433,サイタマケン,ヒキグン,オガワマチ,埼玉県,比企郡,小川町,HIKI GUN,OGAWA MACHI
113468,サイタマケン,ヒキグン,カワジママチ,埼玉県,比企郡,川島町,HIKI GUN,KAWAJIMA MACHI
113476,サイタマケン,ヒキグン,ヨシミマチ,埼玉県,比企郡,吉見町,HIKI GUN,YOSHIMI MACHI
113484,サイタマケン,ヒキグン,ハトヤママチ,埼玉県,比企郡,鳩山町,HIKI GUN,HATOYAMA MACHI
113492,サイタマケン,ヒキグン,トキガワマチ,埼玉県,比企郡,ときがわ町,HIKI GUN,TOKIGAWA MACHI
113611,サイタマケン,チチブグン,ヨコゼマチ,埼玉県,秩父郡,横瀬町,CHICHIBU GUN,YOKOZE MACHI
113620,サイタマケン,チチブグン,ミナノマチ,埼玉県,秩父郡,皆野町,CHICHIBU GUN,MINANO MACHI
113638,サイタマケン,チチブグン,ナガトロマチ,埼玉県,秩父郡,長瀞町,CHICHIBU GUN,NAGATORO MACHI
113654,サイタマケン,チチブグン,オガノマチ,埼玉県,秩父郡,小鹿野町,CHICHIBU GUN,OGANO MACHI
113697,サイタマケン,チチブグン,ヒガシチチブムラ,埼玉県,秩父郡,東秩父村,CHICHIBU GUN,HIGASHICHICHIBU MURA
113816,サイタマケン,コダマグン,ミサトマチ,埼玉県,児玉郡,美里町,KODAMA GUN,MISATO MACHI
113832,サイタマケン,コダマグン,カミカワマチ,埼玉県,児玉郡,神川町,KODAMA GUN,KAMIKAWA MACHI
113859,サイタマケン,コダマグン,カミサトマチ,埼玉県,児玉郡,上里町,KODAMA GUN,KAMISATO MACHI
114081,サイタマケン,オオサトグン,ヨリイマチ,埼玉県,大里郡,寄居町,OSATO GUN,YORII MACHI
114421,サイタマケン,ミナミサイタマグン,ミヤシロマチ,埼玉県,南埼玉郡,宮代町,MINAMISAITAMA GUN,MIYASHIRO MACHI
114642,サイタマケン,キタカツシカグン,スギトマチ,埼玉県,北葛飾郡,杉戸町,KITAKATSUSHIKA GUN,SUGITO MACHI
114651,サイタマケン,キタカツシカグン,マツブシマチ,埼玉県,北葛飾郡,松伏町,KITAKATSUSHIKA GUN,MATSUBUSHI MACHI
120006,チバケン,"",,千葉県,"",,"",
121002,チバケン,"",チバシ,千葉県,"",千葉市,"",CHIBA SHI
121011,チバケン,チバシ,チュウオウク,千葉県,千葉市,中央区,CHIBA SHI,CHUO KU
121029,チバケン,チバシ,ハナミガワク,千葉県,千葉市,花見川区,CHIBA SHI,HANAMIGAWA KU
121037,チバケン,チバシ,イナゲク,千葉県,千葉市,稲毛区,CHIBA SHI,INAGE KU
121045,チバケン,チバシ,ワカバク,千葉県,千葉市,若葉区,CHIBA SHI,WAKABA KU
121053,チバケン,チバシ,ミドリク,千葉県,千葉市,緑区,CHIBA SHI,MIDORI KU
121061,チバケン,チバシ,ミハマク,千葉県,千葉市,美浜区,CHIBA SHI,MIHAMA KU
122025,チバケン,"",チョウシシ,千葉県,"",銚子市,"",CHOSHI SHI
122033,チバケン,"",イチカワシ,千葉県,"",市川市,"",ICHIKAWA SHI
122041,チバケン,"",フナバシシ,千葉県,"",船橋市,"",FUNABASHI SHI
122050,チバケン,"",タテヤマシ,千葉県,"",館山市,"",TATEYAMA SHI
122068,チバケン,"",キサラヅシ,千葉県,"",木更津市,"",KISARAZU SHI
122076,チバケン,"",マツドシ,千葉県,"",松戸市,"",MATSUDO SHI
122084,チバケン,"",ノダシ,千葉県,"",野田市,"",NODA SHI
122106,チバケン,"",モバラシ,千葉県,"",茂原市,"",MOBARA SHI
122114,チバケン,"",ナリタシ,千葉県,"",成田市,"",NARITA SHI
122122,チバケン,"",サクラシ,千葉県,"",佐倉市,"",SAKURA SHI
122131,チバケン,"",トウガネシ,千葉県,"",東金市,"",TOGANE SHI
122157,チバケン,"",アサヒシ,千葉県,"",旭市,"",ASAHI SHI
122165,チバケン,"",ナラシノシ,千葉県,"",習志野市,"",NARASHINO SHI
122173,チバケン,"",カシワシ,千葉県,"",柏市,"",KASHIWA SHI
122181,チバケン,"",カツウラシ,千葉県,"",勝浦市,"",KATSURA SHI
122190,チバケン,"",イチハラシ,千葉県,"",市原市,"",ICHIHARA SHI
122203,チバケン,"",ナガレヤマシ,千葉県,"",流山市,"",NAGAREYAMA SHI
122211,チバケン,"",ヤチヨシ,千葉県,"",八千代市,"",YACHIYO SHI
122220,チバケン,"",アビコシ,千葉県,"",我孫子市,"",ABIKO SHI
122238,チバケン,"",カモガワシ,千葉県,"",鴨川市,"",KAMOGAWA SHI
122246,チバケン,"",カマガヤシ,千葉県,"",鎌ケ谷市,"",KAMAGAYA SHI
122254,チバケン,"",キミツシ,千葉県,"",君津市,"",KIMITSU SHI
122262,チバケン,"",フッツシ,千葉県,"",富津市,"",FUTTSU SHI
122271,チバケン,"",ウラヤスシ,千葉県,"",浦安市,"",URAYASU SHI
122289,チバケン,"",ヨツカイドウシ,千葉県,"",四街道市,"",YOTSUKAIDO SHI
122297,チバケン,"",ソデガウラシ,千葉県,"",袖ケ浦市,"",SODEGAURA SHI
122301,チバケン,"",ヤチマタシ,千葉県,"",八街市,"",YACHIMATA SHI
122319,チバケン,"",インザイシ,千葉県,"",印西市,"",INZAI SHI
122327,チバケン,"",シロイシ,千葉県,"",白井市,"",SHIROI SHI
122335,チバケン,"",トミサトシ,千葉県,"",富里市,"",TOMISATO SHI
122343,チバケン,"",ミナミボウソウシ,千葉県,"",南房総市,"",MINAMIBOSO SHI
122351,チバケン,"",ソウサシ,千葉県,"",匝瑳市,"",SOSA SHI
122360,チバケン,"",カトリシ,千葉県,"",香取市,"",KATORI SHI
122378,チバケン,"",サンムシ,千葉県,"",山武市,"",SAMMU SHI
122386,チバケン,"",イスミシ,千葉県,"",いすみ市,"",ISUMI SHI
122394,チバケン,"",オオアミシラサトシ,千葉県,"",大網白里市,"",OAMISHIRASATO SHI
123226,チバケン,インバグン,シスイマチ,千葉県,印旛郡,酒々井町,IMBA GUN,SHISUI MACHI
123293,チバケン,インバグン,サカエマチ,千葉県,印旛郡,栄町,IMBA GUN,SAKAE MACHI
123421,チバケン,カトリグン,コウザキマチ,千葉県,香取郡,神崎町,KATORI GUN,KOZAKI MACHI
123471,チバケン,カトリグン,タコマチ,千葉県,香取郡,多古町,KATORI GUN,TAKO MACHI
123498,チバケン,カトリグン,トウノショウマチ,千葉県,香取郡,東庄町,KATORI GUN,TONOSHO MACHI
124036,チバケン,サンブグンクジュウクリマチ,クジユウクリマチ,千葉県,山武郡,九十九里町,SAMBU GUN,KUJUKURI MACHI
124095,チバケン,サンブグン,シバヤママチ,千葉県,山武郡,芝山町,SAMBU GUN,SHIBAYAMA MACHI
124109,チバケン,サンブグン,ヨコシバヒカリマチ,千葉県,山武郡,横芝光町,SAMBU GUN,YOKOSHIBAHIKARI MACHI
124214,チバケン,チョウセイグン,イチノミヤマチ,千葉県,長生郡,一宮町,CHOSEI GUN,ICHINOMIYA MACHI
124222,チバケン,チョウセイグン,ムツザワマチ,千葉県,長生郡,睦沢町,CHOSEI GUN,MUTSUZAWA MACHI
124231,チバケン,チョウセイグン,チョウセイムラ,千葉県,長生郡,長生村,CHOSEI GUN,CHOSEI MURA
124249,チバケン,チョウセイグン,シラコマチ,千葉県,長生郡,白子町,CHOSEI GUN,SHIRAKO MACHI
124265,チバケン,チョウセイグン,ナガラマチ,千葉県,長生郡,長柄町,CHOSEI GUN,NAGARA MACHI
124273,チバケン,チョウセイグン,チョウナンマチ,千葉県,長生郡,長南町,CHOSEI GUN,CHONAN MACHI
124419,チバケン,イスミグン,オオタキマチ,千葉県,夷隅郡,大多喜町,ISUMI GUN,OTAKI MACHI
124435,チバケン,イスミグンオンジュクマチ,オンジユクマチ,千葉県,夷隅郡,御宿町,ISUMI GUN,ONJUKU MACHI
124630,チバケン,アワグンキョナンマチ,キヨナンマチ,千葉県,安房郡,鋸南町,AWA GUN,KYONAN MACHI
130001,トウキョウト,"",,東京都,"",,"",
131016,トウキョウト,"",チヨダク,東京都,"",千代田区,"",CHIYODA KU
131024,トウキョウト,"",チュウオウク,東京都,"",中央区,"",CHUO KU
131032,トウキョウト,"",ミナトク,東京都,"",港区,"",MINATO KU
131041,トウキョウト,"",シンジュクク,東京都,"",新宿区,"",SHINJUKU KU
131059,トウキョウト,"",ブンキョウク,東京都,"",文京区,"",BUNKYO KU
131067,トウキョウト,"",タイトウク,東京都,"",台東区,"",TAITO KU
131075,トウキョウト,"",スミダク,東京都,"",墨田区,"",SUMIDA KU
131083,トウキョウト,"",コウトウク,東京都,"",江東区,"",KOTO KU
131091,トウキョウト,"",シナガワク,東京都,"",品川区,"",SHINAGAWA KU
131105,トウキョウト,"",メグロク,東京都,"",目黒区,"",MEGURO KU
131113,トウキョウト,"",オオタク,東京都,"",大田区,"",OTA KU
131121,トウキョウト,"",セタガヤク,東京都,"",世田谷区,"",SETAGAYA KU
131130,トウキョウト,"",シブヤク,東京都,"",渋谷区,"",SHIBUYA KU
131148,トウキョウト,"",ナカノク,東京都,"",中野区,"",NAKANO KU
131156,トウキョウト,"",スギナミク,東京都,"",杉並区,"",SUGINAMI KU
131164,トウキョウト,"",トシマク,東京都,"",豊島区,"",TOSHIMA KU
131172,トウキョウト,"",キタク,東京都,"",北区,"",KITA KU
131181,トウキョウト,"",アラカワク,東京都,"",荒川区,"",ARAKAWA KU
131199,トウキョウト,"",イタバシク,東京都,"",板橋区,"",ITABASHI KU
131202,トウキョウト,"",ネリマク,東京都,"",練馬区,"",NERIMA KU
131211,トウキョウト,"",アダチク,東京都,"",足立区,"",ADACHI KU
131229,トウキョウト,"",カツシカク,東京都,"",葛飾区,"",KATSUSHIKA KU
131237,トウキョウト,"",エドガワク,東京都,"",江戸川区,"",EDOGAWA KU
132012,トウキョウト,"",ハチオウジシ,東京都,"",八王子市,"",HACHIOJI SHI
132021,トウキョウト,"",タチカワシ,東京都,"",立川市,"",TACHIKAWA SHI
132039,トウキョウト,"",ムサシノシ,東京都,"",武蔵野市,"",MUSASHINO SHI
132047,トウキョウト,"",ミタカシ,東京都,"",三鷹市,"",MITAKA SHI
132055,トウキョウト,"",オウメシ,東京都,"",青梅市,"",OME SHI
132063,トウキョウト,"",フチュウシ,東京都,"",府中市,"",FUCHU SHI
132071,トウキョウト,"",アキシマシ,東京都,"",昭島市,"",AKISHIMA SHI
132080,トウキョウト,"",チョウフシ,東京都,"",調布市,"",CHOFU SHI
132098,トウキョウト,"",マチダシ,東京都,"",町田市,"",MACHIDA SHI
132101,トウキョウト,"",コガネイシ,東京都,"",小金井市,"",KOGANEI SHI
132110,トウキョウト,"",コダイラシ,東京都,"",小平市,"",KODAIRA SHI
132128,トウキョウト,"",ヒノシ,東京都,"",日野市,"",HINO SHI
132136,トウキョウト,"",ヒガシムラヤマシ,東京都,"",東村山市,"",HIGASHIMURAYAMA SHI
132144,トウキョウト,"",コクブンジシ,東京都,"",国分寺市,"",KOKUBUNJI SHI
132152,トウキョウト,"",クニタチシ,東京都,"",国立市,"",KUNITACHI SHI
132187,トウキョウト,"",フッサシ,東京都,"",福生市,"",FUSSA SHI
